지역코드,법정동,년,월,일,아파트,건축년도,층,전용면적,거래금액
11590, 노량진동,2018,10,1~10,신동아리버파크,2001,11,59.67,"    61,700"
11590, 노량진동,2018,10,11~20,신동아리버파크,2001,17,59.67,"    68,250"
11590, 노량진동,2018,10,11~20,우성,1997,14,84.96,"    65,000"
11590, 노량진동,2018,10,11~20,메가스터디타워,2015,10,16.01,"    20,700"
11590, 노량진동,2018,10,11~20,신동아리버파크,2001,3,84.88,"    78,000"
11590, 노량진동,2018,10,11~20,메가스터디타워,2015,19,21.746,"    25,000"
11590, 노량진동,2018,10,21~31,우성,1997,13,59.82,"    67,300"
11590, 노량진동,2018,10,21~31,신동아리버파크,2001,21,84.88,"    80,000"
11590, 상도동,2018,10,1~10,래미안상도3차,2004,5,59.97,"    78,000"
11590, 상도동,2018,10,1~10,대림아파트.상가,1995,1,66.59,"    47,900"
11590, 노량진동,2018,11,11~20,은성,2003,2,80.48,"    82,000"
11590, 노량진동,2018,11,21~30,메가스터디타워,2015,11,16.01,"    21,300"
11590, 상도동,2018,11,1~10,상도 엠코타운 센트럴파크,2012,14,84.7835,"   115,000"
11590, 상도동,2018,11,1~10,포스코더샵,2007,8,84.992,"   108,000"
11590, 상도동,2018,11,1~10,삼익,1997,8,84.96,"    50,800"
11590, 상도동,2018,11,1~10,아이파크,2004,16,84.96,"    80,000"
11590, 상도동,2018,11,11~20,건영,1997,16,32.8,"    36,500"
11590, 상도동,2018,11,11~20,이수브라운스톤상도(527-0),2007,6,84.91,"    84,000"
11590, 상도동,2018,11,11~20,상도엠코타운애스톤파크,2013,1,120.49,"   118,500"
11590, 상도동,2018,11,11~20,상도 휴엔하임,2016,15,16.84,"    18,700"
11590, 노량진동,2018,12,11~20,메가스터디타워,2015,16,16.01,"    21,200"
11590, 노량진동,2018,12,21~31,건영(103동에서106동),1997,16,114.96,"    78,500"
11590, 상도동,2018,12,1~10,상도 엠코타운 센트럴파크,2012,3,59.7754,"    84,000"
11590, 상도동,2018,12,11~20,상도갑을명가1차,2006,7,84.38,"    49,000"
11590, 상도동,2018,12,11~20,상도파크자이,2016,16,84.918,"   115,500"
11590, 상도동,2018,12,11~20,래미안상도3차,2004,7,84.96,"    88,000"
11590, 상도동,2018,12,11~20,건영,1997,14,32.8,"    37,000"
11590, 상도동,2018,12,11~20,현대(관악),1992,2,58.59,"    46,500"
11590, 상도동,2018,12,21~31,대우유로카운티,2003,17,133.67,"    80,000"
11590, 상도동,2018,12,21~31,아이파크,2004,9,84.96,"    75,000"
11620, 봉천동,2018,1,1~10,보라매삼성,1996,8,84.84,"    52,000"
11620, 봉천동,2018,1,1~10,푸르빌3차,2004,5,110.19,"    49,500"
11620, 봉천동,2018,1,1~10,현대(관악),1992,11,84.74,"    47,500"
11620, 봉천동,2018,1,1~10,관악푸르지오,2004,7,59.58,"    45,000"
11620, 봉천동,2018,1,1~10,관악동부센트레빌,2004,11,59.75,"    49,750"
11620, 봉천동,2018,1,1~10,낙성대현대아파트,1988,14,136.11,"    60,000"
11620, 봉천동,2018,1,1~10,낙성대현대(296),1998,12,84.97,"    61,500"
11620, 봉천동,2018,1,1~10,관악드림(동아),2003,16,59.85,"    40,700"
11620, 봉천동,2018,1,1~10,무학,1998,8,59.38,"    29,700"
11620, 봉천동,2018,1,1~10,벽산블루밍,2005,4,84.99,"    46,000"
11620, 봉천동,2018,2,1~10,서울대역마에스트로,2012,18,19.46,"    19,500"
11620, 봉천동,2018,2,1~10,벽산블루밍,2005,6,59.99,"    37,700"
11620, 봉천동,2018,2,1~10,관악푸르지오,2004,15,84.2,"    62,500"
11620, 봉천동,2018,2,1~10,봉천동아,2000,10,59.76,"    39,000"
11620, 봉천동,2018,2,1~10,두산,2000,8,59.92,"    51,000"
11620, 봉천동,2018,2,1~10,관악푸르지오,2004,14,114.69,"    73,000"
11620, 봉천동,2018,2,1~10,현대(관악),1992,15,105.84,"    55,700"
11620, 봉천동,2018,2,1~10,은천1,2001,4,84.65,"    55,000"
11620, 봉천동,2018,2,1~10,벽산타운II,2003,11,107.62,"    51,000"
11620, 봉천동,2018,2,1~10,관악드림(동아),2003,3,114.75,"    54,300"
11620, 봉천동,2018,3,1~10,관악드림(삼성),2003,19,59.85,"    41,800"
11620, 봉천동,2018,3,1~10,대영,2014,4,44,"    27,500"
11620, 봉천동,2018,3,1~10,관악태우미소가,2016,10,28.49,"    26,500"
11620, 봉천동,2018,3,1~10,우성,2000,4,59.76,"    40,250"
11620, 봉천동,2018,3,1~10,우성,2000,18,59.76,"    43,000"
11620, 봉천동,2018,3,1~10,관악드림(동아),2003,6,84.96,"    50,000"
11620, 봉천동,2018,3,1~10,벽산블루밍,2005,6,59.99,"    40,750"
11620, 봉천동,2018,3,1~10,프라비다2,2013,5,19.61,"    18,500"
11620, 봉천동,2018,3,1~10,우성,2000,9,59.76,"    40,000"
11620, 봉천동,2018,3,1~10,우성,2000,3,59.76,"    39,800"
11620, 봉천동,2018,4,1~10,동아타운,1999,9,28.8,"    24,000"
11620, 봉천동,2018,4,1~10,복권,1971,3,47.61,"    16,000"
11620, 봉천동,2018,4,1~10,신봉,1999,15,59.75,"    36,200"
11620, 봉천동,2018,4,1~10,벽산블루밍,2005,8,59.99,"    43,450"
11620, 봉천동,2018,4,1~10,우성,2000,6,114.78,"    58,800"
11620, 봉천동,2018,4,1~10,관악동부센트레빌,2004,5,113.83,"    68,800"
11620, 봉천동,2018,4,1~10,두산,2000,19,114.99,"    71,000"
11620, 봉천동,2018,4,1~10,봉천동아,2000,12,59.76,"    42,800"
11620, 봉천동,2018,4,1~10,두산,2000,2,84.87,"    58,500"
11620, 봉천동,2018,4,1~10,두산,2000,9,84.87,"    60,000"
11620, 봉천동,2018,5,1~10,두산,2000,7,84.87,"    65,000"
11620, 봉천동,2018,5,1~10,두산,2000,11,114.99,"    62,800"
11620, 봉천동,2018,5,1~10,동아타운,1999,5,32.76,"    24,900"
11620, 봉천동,2018,5,1~10,제창그로힐,2005,4,78.941,"    45,000"
11620, 봉천동,2018,5,1~10,현대(관악),1992,13,123.29,"    59,000"
11620, 봉천동,2018,5,1~10,관악드림(동아),2003,2,60,"    44,450"
11620, 봉천동,2018,5,1~10,관악드림(동아),2003,13,114.75,"    61,800"
11620, 봉천동,2018,5,1~10,서울대입구삼성,1999,10,84.85,"    60,000"
11620, 봉천동,2018,5,1~10,현대(관악),1992,3,58.59,"    40,500"
11620, 봉천동,2018,5,1~10,관악드림(동아),2003,1,114.75,"    56,000"
11620, 봉천동,2018,6,1~10,우성,2000,18,59.76,"    45,500"
11620, 봉천동,2018,6,1~10,관악드림(삼성),2003,15,59.83,"    45,300"
11620, 봉천동,2018,6,1~10,벽산블루밍,2005,1,114.99,"    55,000"
11620, 봉천동,2018,6,1~10,벽산타운II,2003,7,107.62,"    54,500"
11620, 봉천동,2018,6,1~10,관악푸르지오,2004,4,84.9,"    62,000"
11620, 봉천동,2018,6,1~10,관악푸르지오,2004,4,59.58,"    50,500"
11620, 봉천동,2018,6,1~10,두산,2000,2,84.87,"    60,000"
11620, 봉천동,2018,6,1~10,은천1,2001,1,84.83,"    54,300"
11620, 봉천동,2018,6,1~10,관악파크푸르지오,2014,20,84.98,"    59,500"
11620, 봉천동,2018,6,1~10,봉천동아,2000,2,84.87,"    46,500"
11620, 봉천동,2018,7,1~10,서희스타힐스,2015,6,84.93,"    52,700"
11620, 봉천동,2018,7,1~10,벽산블루밍,2005,11,101.95,"    60,750"
11620, 봉천동,2018,7,1~10,관악월드메르디앙,2005,5,84.56,"    50,000"
11620, 봉천동,2018,7,1~10,관악푸르지오,2004,22,84.75,"    67,000"
11620, 봉천동,2018,7,1~10,두산,2000,3,84.87,"    63,000"
11620, 봉천동,2018,7,1~10,현대(관악),1992,13,116.72,"    61,500"
11620, 봉천동,2018,7,1~10,현대(관악),1992,2,58.59,"    41,000"
11620, 봉천동,2018,7,1~10,두산,2000,5,114.99,"    72,000"
11620, 봉천동,2018,7,1~10,현대(관악),1992,14,58.59,"    42,000"
11620, 봉천동,2018,7,1~10,우성,2000,15,84.96,"    59,800"
11620, 봉천동,2018,8,1~10,무학,1998,6,82.43,"    39,000"
11620, 봉천동,2018,8,1~10,무학,1998,5,59.38,"    30,800"
11620, 봉천동,2018,8,1~10,관악푸르지오,2004,5,114.69,"    75,000"
11620, 봉천동,2018,8,1~10,관악파크푸르지오,2014,5,84.99,"    66,000"
11620, 봉천동,2018,8,1~10,관악푸르지오,2004,22,59.58,"    58,000"
11620, 봉천동,2018,8,1~10,은천2단지아파트,2000,13,59.93,"    47,000"
11620, 봉천동,2018,8,1~10,관악드림(삼성),2003,9,84.96,"    54,000"
11620, 봉천동,2018,8,1~10,우성,2000,10,114.78,"    70,000"
11620, 봉천동,2018,8,1~10,서희스타힐스,2015,11,84.93,"    54,900"
11620, 봉천동,2018,8,1~10,반석푸른숲,2006,1,84.12,"    61,000"
11620, 봉천동,2018,9,1~10,관악드림(동아),2003,13,59.85,"    55,000"
11620, 봉천동,2018,9,1~10,벽산블루밍,2005,14,59.99,"    55,000"
11620, 봉천동,2018,9,1~10,두산,2000,2,59.92,"    63,000"
11620, 봉천동,2018,9,1~10,우성,2000,18,59.76,"    58,900"
11620, 봉천동,2018,9,1~10,서울대입구아이원 (1560-61),2006,6,84.89,"    79,900"
11620, 봉천동,2018,9,1~10,관악푸르지오,2004,7,84.75,"    62,500"
11620, 봉천동,2018,9,1~10,두산,2000,20,84.87,"    73,000"
11620, 봉천동,2018,9,1~10,신봉,1999,14,59.75,"    38,000"
11620, 봉천동,2018,9,1~10,복권,1971,1,47.61,"    16,500"
11620, 봉천동,2018,9,1~10,WS타워,2013,6,19.63,"    18,500"
11620, 봉천동,2018,10,1~10,무학,1998,3,81.95,"    42,000"
11620, 봉천동,2018,10,1~10,관악드림(동아),2003,9,114.75,"    75,000"
11620, 봉천동,2018,10,1~10,보라매삼성,1996,7,84.84,"    66,500"
11620, 봉천동,2018,10,1~10,관악파크푸르지오,2014,1,74.87,"    72,400"
11620, 봉천동,2018,10,1~10,에메랄드102동,2007,5,39.6,"    37,000"
11620, 봉천동,2018,10,1~10,관악파크푸르지오,2014,8,59.98,"    62,500"
11620, 봉천동,2018,10,1~10,벽산블루밍,2005,2,84.99,"    62,500"
11620, 봉천동,2018,10,1~10,관악동부센트레빌,2004,16,84.7,"    80,000"
11620, 봉천동,2018,10,1~10,프라비다1,2012,17,14.38,"    16,000"
11620, 봉천동,2018,10,1~10,봉천동아,2000,4,59.76,"    53,000"
11620, 봉천동,2018,11,1~10,낙성대현대아파트,1988,13,136.11,"    75,000"
11620, 봉천동,2018,11,1~10,현대(관악),1992,11,58.59,"    50,500"
11620, 봉천동,2018,11,1~10,복권,1971,1,47.61,"    17,200"
11620, 봉천동,2018,11,1~10,현대(관악),1992,12,58.59,"    53,000"
11620, 봉천동,2018,11,1~10,관악드림(동아),2003,3,84.96,"    64,500"
11620, 봉천동,2018,11,1~10,현대(관악),1992,3,58.59,"    50,000"
11620, 봉천동,2018,11,1~10,현대(관악),1992,15,68.8,"    52,500"
11620, 봉천동,2018,11,1~10,외 3필지 프라비다M,2014,19,15.66,"    16,300"
11620, 봉천동,2018,11,1~10,외 3필지 프라비다M,2014,4,15.66,"    16,000"
11620, 봉천동,2018,11,11~20,보라매삼성,1996,11,84.84,"    67,000"
11620, 봉천동,2018,12,1~10,대우디오슈페리움2단지,2007,11,84.76,"    66,700"
11620, 봉천동,2018,12,1~10,벽산블루밍,2005,3,59.99,"    50,000"
11620, 봉천동,2018,12,1~10,외 3필지 프라비다M,2014,8,30.12,"    28,400"
11620, 봉천동,2018,12,1~10,관악태우미소가,2016,9,29.46,"    29,000"
11620, 봉천동,2018,12,11~20,낙성대현대아파트,1988,4,136.11,"    73,000"
11620, 봉천동,2018,12,11~20,프라비다2,2013,8,19.85,"    16,800"
11620, 봉천동,2018,12,11~20,관악캠퍼스타워,1998,14,41.1,"    25,300"
11620, 봉천동,2018,12,11~20,마에스트로캠퍼스타운,2012,9,13.15,"    14,200"
11620, 봉천동,2018,12,11~20,서울대역마에스트로,2012,17,19.46,"    18,500"
11620, 봉천동,2018,12,11~20,은천2단지아파트,2000,4,49.95,"    35,000"
11650, 방배동,2018,1,1~10,서리풀e편한세상,2010,3,59.97,"   105,000"
11650, 방배동,2018,1,1~10,서리풀e편한세상,2010,5,59.97,"   107,400"
11650, 방배동,2018,1,1~10,방배대우디오빌,2005,20,29.6,"    35,000"
11650, 방배동,2018,1,1~10,래미안방배아트힐(1008-2),2004,10,127.61,"   130,500"
11650, 방배동,2018,1,1~10,신동아,1981,6,139.74,"   145,000"
11650, 방배동,2018,1,1~10,신원아침도시,2004,3,132.731,"    87,000"
11650, 방배동,2018,1,1~10,방배롯데캐슬로제,2009,9,204.41,"   229,000"
11650, 방배동,2018,1,1~10,쌍용예가클래식,1978,9,155.4471,"   138,000"
11650, 방배동,2018,1,1~10,방배어울림,2008,7,122.785,"   116,000"
11650, 방배동,2018,1,1~10,삼호3,1976,8,129.76,"   138,000"
11650, 방배동,2018,2,1~10,방배디오슈페리움Ⅰ,2006,8,125.79,"   105,000"
11650, 방배동,2018,2,1~10,방배자이,2003,5,194.92,"   170,000"
11650, 방배동,2018,2,1~10,갤러리하우스,2002,4,97.1,"    77,000"
11650, 방배동,2018,2,1~10,브라운스톤효령,2005,2,121.269,"   119,000"
11650, 방배동,2018,2,1~10,롯데캐슬헤론,2006,16,103.7,"   115,000"
11650, 방배동,2018,2,1~10,써니힐즈,2013,2,114.28,"   139,000"
11650, 방배동,2018,2,1~10,현대멤피스,2001,21,133.31,"   148,000"
11650, 방배동,2018,2,1~10,방배현대멤피스2,2002,5,162.8,"   140,000"
11650, 방배동,2018,2,1~10,방배CJ나인빌1차,2005,3,145.76,"    85,000"
11650, 방배동,2018,2,1~10,삼호 1동~3동,1975,3,116.13,"   118,000"
11650, 방배동,2018,3,1~10,롯데캐슬포레스트,2003,4,239.33,"   196,000"
11650, 방배동,2018,3,1~10,방배아트 e편한세상,2005,5,108.98,"    96,000"
11650, 방배동,2018,3,1~10,신동아,1981,12,105.86,"   130,700"
11650, 방배동,2018,3,1~10,방배브라운가,2006,12,124.67,"   113,000"
11650, 방배동,2018,3,1~10,롯데캐슬아르떼,2013,3,84.9145,"   151,000"
11650, 방배동,2018,3,1~10,그린,2004,2,124.96,"    87,000"
11650, 방배동,2018,3,1~10,방배대우디오빌,2005,18,29.6,"    34,900"
11650, 방배동,2018,3,1~10,방배2차e-편한세상,2004,5,163.36,"   157,000"
11650, 방배동,2018,3,1~10,현대멤피스,2001,12,133.31,"   158,000"
11650, 방배동,2018,3,1~10,현대멤피스,2001,10,186.53,"   179,500"
11650, 방배동,2018,4,1~10,방배3차 e-편한세상,2006,11,198.5315,"   245,000"
11650, 방배동,2018,4,1~10,디오수페리움2,2006,15,84.97,"    85,000"
11650, 방배동,2018,4,1~10,방배아크로리버,2004,16,124.569,"   135,000"
11650, 방배동,2018,4,1~10,필그린빌라,1994,3,231.13,"   167,500"
11650, 방배동,2018,4,1~10,방배렉슬,2009,1,113.36,"   139,000"
11650, 방배동,2018,4,1~10,르가든6차,2015,3,182.26,"   228,000"
11650, 방배동,2018,4,1~10,방배대우디오빌,2005,14,28.84,"    34,000"
11650, 방배동,2018,4,1~10,방배임광,1988,8,67.47,"    84,150"
11650, 방배동,2018,4,1~10,래미안방배아트힐(1008-2),2004,15,174.5,"   160,000"
11650, 방배동,2018,4,1~10,롯데캐슬아르떼,2013,1,121.6356,"   175,000"
11650, 방배동,2018,5,1~10,방배임광,1988,2,67.47,"    81,000"
11650, 방배동,2018,5,1~10,멤버스카운티601,2005,4,144.33,"   117,000"
11650, 방배동,2018,5,1~10,삼호 1동~3동,1975,11,80.33,"    90,000"
11650, 방배동,2018,5,1~10,롯데캐슬아르떼,2013,7,216.2766,"   213,000"
11650, 방배동,2018,5,1~10,브라운스톤효령,2005,7,120.566,"   132,500"
11650, 방배동,2018,5,1~10,월드빌리지,1999,2,243.78,"   200,000"
11650, 방배동,2018,5,1~10,서초이에스에이3차,2002,6,59.4,"    75,000"
11650, 방배동,2018,5,1~10,방배래미안타워,2005,8,103.34,"   117,000"
11650, 방배동,2018,5,1~10,방배대우디오빌,2005,3,29.6,"    31,900"
11650, 방배동,2018,5,1~10,서리풀e편한세상,2010,3,84.97,"   150,000"
11650, 방배동,2018,6,1~10,래미안방배에버뉴,1977,5,181.481,"   143,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,7,216.2766,"   219,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,6,216.2766,"   219,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,5,216.2766,"   219,000"
11650, 방배동,2018,6,1~10,롯데캐슬헤론,2006,17,124.27,"   134,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,4,216.2766,"   208,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,2,216.2766,"   195,000"
11650, 방배동,2018,6,1~10,롯데캐슬아르떼,2013,8,216.2766,"   219,000"
11650, 방배동,2018,6,1~10,래미안방배아트힐(1008-2),2004,11,163.31,"   150,000"
11650, 방배동,2018,6,11~20,푸른마을,2003,2,86.56,"    70,000"
11650, 방배동,2018,7,1~10,동부센트레빌,2004,4,134.04,"   161,000"
11650, 방배동,2018,7,1~10,멤버스빌,2003,1,84.86,"    68,000"
11650, 방배동,2018,7,1~10,방배자이,2003,2,164.96,"   157,000"
11650, 방배동,2018,7,1~10,방배렉슬,2009,4,113.36,"   112,000"
11650, 방배동,2018,7,1~10,방배1차현대홈타운,1999,4,84.96,"   140,000"
11650, 방배동,2018,7,1~10,리첸시아 방배,2010,3,149.91,"   110,000"
11650, 방배동,2018,7,11~20,방배갤러리,2005,5,185.02,"    95,000"
11650, 방배동,2018,7,11~20,삼성래미안1,2003,1,59.9,"    86,000"
11650, 방배동,2018,7,11~20,삼호3,1976,6,181.6,"   130,000"
11650, 방배동,2018,7,11~20,태림,2004,6,102.8,"    87,500"
11650, 방배동,2018,8,1~10,래미안방배에버뉴,1977,1,181.481,"   135,000"
11650, 방배동,2018,8,1~10,방배래미안타워,2005,11,134.36,"   138,500"
11650, 방배동,2018,8,1~10,한신휴플러스,2006,7,84.93,"   104,500"
11650, 방배동,2018,8,1~10,훼미리하우스,2017,2,59.49,"    65,000"
11650, 방배동,2018,8,1~10,훼미리하우스,2017,9,59.57,"    90,000"
11650, 방배동,2018,8,1~10,롯데캐슬아르떼,2013,7,121.6356,"   195,000"
11650, 방배동,2018,8,1~10,방배대우디오빌,2005,4,28.84,"    32,000"
11650, 방배동,2018,8,1~10,방배롯데캐슬로제,2009,10,172.27,"   210,000"
11650, 방배동,2018,8,1~10,방배한화,2001,4,84.7,"    90,000"
11650, 방배동,2018,8,1~10,방배임광,1988,4,79.8,"   104,000"
11650, 방배동,2018,9,1~10,훼미리하우스,2017,2,59.49,"    78,000"
11650, 방배동,2018,9,1~10,쌍용예가클래식,1978,10,89.844,"   140,000"
11650, 방배동,2018,9,1~10,방배래미안타워,2005,11,102.93,"   149,000"
11650, 방배동,2018,9,1~10,롯데캐슬헤론,2006,10,103.7,"   130,000"
11650, 방배동,2018,9,1~10,방배롯데캐슬로제,2009,5,172.27,"   216,000"
11650, 방배동,2018,9,1~10,롯데캐슬헤론,2006,14,168.81,"   150,000"
11650, 방배동,2018,9,1~10,방배3차 e-편한세상,2006,14,202.4635,"   242,500"
11650, 방배동,2018,9,1~10,서리풀e편한세상,2010,7,84.97,"   178,000"
11650, 방배동,2018,9,1~10,방배3차 e-편한세상,2006,12,202.4635,"   267,000"
11650, 방배동,2018,9,1~10,방배한화,2001,5,112.68,"   137,650"
11650, 방배동,2018,10,1~10,서리풀e편한세상,2010,10,164.46,"   230,000"
11650, 방배동,2018,10,1~10,금강프리빌,2001,3,81.73,"   108,000"
11650, 방배동,2018,10,1~10,태림,2004,5,102.8,"    97,000"
11650, 방배동,2018,10,1~10,신동아,1981,11,105.86,"   150,000"
11650, 방배동,2018,10,1~10,방배임광,1988,1,44.61,"    66,500"
11650, 방배동,2018,10,1~10,훼미리하우스,2017,11,56.9,"   101,500"
11650, 방배동,2018,10,1~10,UPPERHOUSE,2012,4,241.1,"   280,000"
11650, 방배동,2018,10,1~10,명지해드는터,2004,4,133.83,"    86,500"
11650, 방배동,2018,10,1~10,삼성래미안1,2003,3,114.94,"   125,000"
11650, 방배동,2018,10,11~20,방배대우디오빌,2005,20,29.6,"    35,000"
11650, 방배동,2018,11,1~10,포렛빌,2001,1,242.22,"   165,000"
11650, 방배동,2018,11,1~10,래미안방배아트힐(1008-2),2004,9,114.09,"   143,000"
11650, 방배동,2018,11,11~20,래미안방배아트힐(1008-2),2004,22,127.61,"   155,000"
11650, 방배동,2018,11,11~20,래미안방배아트힐(1008-2),2004,12,174.5,"   180,000"
11650, 방배동,2018,11,11~20,써니힐즈,2013,4,109.8,"   120,000"
11650, 방배동,2018,11,21~30,파인빌리지,2001,5,244.85,"   182,000"
11650, 방배동,2018,11,21~30,대우(효령),1992,10,84.92,"   129,000"
11650, 방배동,2018,11,21~30,롯데캐슬아르떼,2013,2,216.2766,"   244,000"
11650, 방배동,2018,11,21~30,방배래미안타워,2005,19,134.96,"   155,000"
11650, 방배동,2018,11,21~30,대림e-편한세상1,2003,15,164.38,"   183,000"
11650, 방배동,2018,12,1~10,방배대우멤버스카운티,2003,4,101.59,"   116,000"
11650, 방배동,2018,12,11~20,방배팰리스빌라,2001,2,118.09,"    95,000"
11650, 방배동,2018,12,11~20,신동아,1981,4,105.86,"   150,000"
11650, 방배동,2018,12,21~31,방배어울림,2008,5,122.785,"   124,000"
11650, 방배동,2018,12,21~31,푸른마을,2003,6,108.45,"    55,000"
11650, 양재동,2018,12,21~31,우성,1991,8,73.15,"   107,000"
11650, 우면동,2018,12,1~10,서초네이처힐3단지,2013,3,114.79,"   140,000"
11650, 우면동,2018,12,11~20,한라,1994,1,59.98,"    81,500"
11650, 우면동,2018,12,21~31,동고,1995,1,84.96,"    88,000"
11650, 우면동,2018,12,21~31,서초참누리에코리치,2013,20,101.0482,"   138,000"
11680, 역삼동,2018,1,1~10,세방하이빌1,2003,5,59.77,"    80,000"
11680, 역삼동,2018,1,1~10,금호어울림,2003,14,132.88,"   108,000"
11680, 역삼동,2018,1,1~10,래미안그레이튼(진달래2차),2010,18,121.54,"   180,000"
11680, 역삼동,2018,1,1~10,역삼푸르지오,2006,3,84.9097,"   151,000"
11680, 역삼동,2018,1,1~10,대림역삼,1997,6,59.99,"    83,500"
11680, 역삼동,2018,1,1~10,쌍용플레티넘밸류,2007,7,84.96,"    89,000"
11680, 역삼동,2018,1,1~10,한스빌(836),1996,6,39.89,"    35,000"
11680, 역삼동,2018,1,1~10,래미안그레이튼(진달래2차),2010,21,105.89,"   165,000"
11680, 역삼동,2018,1,1~10,역삼래미안,2005,5,59.4,"   127,800"
11680, 역삼동,2018,1,1~10,래미안그레이튼(진달래2차),2010,9,59.91,"   124,000"
11680, 역삼동,2018,2,1~10,역삼래미안,2005,13,59.4,"   139,000"
11680, 역삼동,2018,2,1~10,롯데캐슬노블,2007,3,176.03,"   140,000"
11680, 역삼동,2018,2,1~10,한화진넥스빌,2001,22,43.58,"    32,900"
11680, 역삼동,2018,2,1~10,래미안그레이튼(진달래2차),2010,10,84.87,"   175,000"
11680, 역삼동,2018,2,1~10,노블스위트,2003,5,84.85,"    60,000"
11680, 역삼동,2018,2,1~10,역삼동프라임,2005,4,125.11,"    89,500"
11680, 역삼동,2018,2,1~10,프리우스 역삼 102동,2006,5,84.18,"    77,500"
11680, 역삼동,2018,2,1~10,e-편한세상,2005,11,84.991,"   170,000"
11680, 역삼동,2018,2,1~10,롯데캐슬노블,2007,3,176.03,"   127,500"
11680, 역삼동,2018,2,1~10,예지향,2003,1,84.93,"    68,000"
11680, 역삼동,2018,3,1~10,프리빌리지,2017,6,27.06,"    42,500"
11680, 역삼동,2018,3,1~10,금호어울림,2003,8,133.95,"   118,000"
11680, 역삼동,2018,3,1~10,프리빌리지,2017,7,30.01,"    45,500"
11680, 역삼동,2018,3,1~10,동원스위트뷰역삼,2017,2,84.83,"    84,500"
11680, 역삼동,2018,3,1~10,에스케이허브젠,2005,10,84.99,"    83,000"
11680, 역삼동,2018,3,1~10,테헤란아이파크,2014,5,70.83,"   145,000"
11680, 역삼동,2018,3,1~10,대림역삼,1997,7,59.66,"    92,000"
11680, 역삼동,2018,3,1~10,역삼우정에쉐르2,2004,6,47.83,"    54,000"
11680, 역삼동,2018,3,1~10,세방하이빌1,2003,3,59.77,"    76,900"
11680, 역삼동,2018,3,1~10,대우디오빌,2002,10,30.03,"    28,000"
11680, 역삼동,2018,4,1~10,세방하이빌1,2003,12,59.77,"    82,500"
11680, 역삼동,2018,4,1~10,동원스위트뷰역삼,2017,2,84.83,"    84,000"
11680, 역삼동,2018,4,1~10,래미안펜타빌,2007,14,157.41,"   220,000"
11680, 역삼동,2018,4,1~10,정원,2004,2,96.58,"    68,000"
11680, 역삼동,2018,4,1~10,대명벨리온,2012,3,17.684,"    24,000"
11680, 역삼동,2018,4,11~20,역삼르비앙1,2003,3,152.58,"    89,000"
11680, 역삼동,2018,4,11~20,대우디오빌,2002,5,59.145,"    55,000"
11680, 역삼동,2018,4,11~20,e-편한세상,2005,2,84.991,"   160,000"
11680, 역삼동,2018,4,11~20,우림루미아트1,2003,7,24,"    20,500"
11680, 역삼동,2018,4,11~20,대우디오빌,2002,7,30.03,"    28,700"
11680, 역삼동,2018,5,1~10,대우디오빌플러스,2004,9,43.99,"    39,000"
11680, 역삼동,2018,5,1~10,래미안펜타빌,2007,3,135.67,"   205,000"
11680, 역삼동,2018,5,1~10,동원스위트뷰역삼,2017,7,76.91,"    88,000"
11680, 역삼동,2018,5,11~20,역삼동골든베리힐,2004,2,127.7,"    72,000"
11680, 역삼동,2018,5,11~20,우정에쉐르멤버스,2004,8,22.12,"    20,000"
11680, 역삼동,2018,5,11~20,역삼동월드메르디앙,2005,10,83.27,"    84,000"
11680, 역삼동,2018,5,11~20,역삼동프라임,2005,3,125.11,"    85,000"
11680, 역삼동,2018,5,11~20,동원스위트뷰역삼,2017,7,76.91,"    88,000"
11680, 역삼동,2018,5,11~20,프리빌리지,2017,6,40.1,"    60,000"
11680, 역삼동,2018,5,11~20,현대휴먼터치빌,1999,12,25.92,"    24,000"
11680, 역삼동,2018,6,1~10,현대까르띠에710,2001,11,149.7,"   185,000"
11680, 역삼동,2018,6,1~10,역삼래미안,2005,10,59.4,"   132,000"
11680, 역삼동,2018,6,1~10,대우디오빌,2002,15,30.03,"    30,900"
11680, 역삼동,2018,6,1~10,성영forU,2004,2,114.01,"    89,000"
11680, 역삼동,2018,6,1~10,역삼래미안,2005,14,59.4,"   132,800"
11680, 역삼동,2018,6,1~10,대우디오빌,2002,18,30.03,"    30,500"
11680, 역삼동,2018,6,1~10,(828-21),2005,6,58.65,"    55,000"
11680, 역삼동,2018,6,11~20,래미안그레이튼,2009,8,142.06,"   208,000"
11680, 역삼동,2018,6,11~20,한화진넥스빌,2001,15,43.58,"    34,500"
11680, 역삼동,2018,6,11~20,쌍용플레티넘밸류,2007,13,84.96,"   100,000"
11680, 역삼동,2018,7,1~10,개나리 푸르지오,2006,7,147.9554,"   227,500"
11680, 역삼동,2018,7,1~10,역삼래미안,2005,7,59.53,"   127,000"
11680, 역삼동,2018,7,1~10,대림역삼,1997,5,84.96,"   115,300"
11680, 역삼동,2018,7,1~10,역삼동우정에쉐르1,2004,10,71.78,"    60,000"
11680, 역삼동,2018,7,1~10,e-편한세상,2005,21,59.606,"   131,000"
